conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
61a8d657386e1229896a13f4f8d63c6b,"Wow, <user>, how can your app for the <user> be THIS BAD? Maybe look into this.",Hey Eric! Could you send us a DM with your account's email address or username? We'll take a look backstage /HC <url> We have some info about the Spotify app on Roku here: <url> Give us a shout if there's anything else,"Wow, , how can your app for the be THIS BAD? Maybe look into this.",3,2
45244fb44559e72197e3936792138706,Why are there only Japanese Versions of Twice's songs available. Give me my TT and Cheer Up in K o r e a n,"Hey Caleb! We’d love to have all of their stuff available, but we have some info about content here: <url>",Why are there only Japanese Versions of Twice's songs available. Give me my TT and Cheer Up in K o r e a n,2,1
3f2730ac5a03d02932c854e30b624c88,"hello, my account was hacked - could I get support ASAP?",Hey Dan! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR <url>,"hello, my account was hacked - could I get support ASAP?",1,1
a78447c393632cbb1f5c1788feb3070f,"Hi Spotify, my saved songs list keeps playing up it's making me nervous can I get a playlist of all my currently saved songs?","Hi there! Making a playlist out of your saved songs is easy. Just follow the steps at <url> Hope this helps We hear you! This sounds like a great idea. Suggest it in our Community at <url> and get support from other users No worries, our devs are monitoring the Community threads. Just shout if there's anything else. <url> 🤘","Hi Spotify, my saved songs list keeps playing up it's making me nervous can I get a playlist of all my currently saved songs?",3,3
2c4eee80805df1ae2896c1aba65f5c3f,"hey, my ios testflight email has been changed and i dont receive new spotify beta versions. can you change the mail for me?",Hey! We have more info about it here: <url> Let us know if there's anything else,"hey, my ios testflight email has been changed and i dont receive new spotify beta versions. can you change the mail for me?",1,1
758b32256673d76a1a2f0528dd8fa6d4,how do I find my account number/password if I wish to access my account from a new device?,Hi there! Can you DM us your account's email address? We'll take a look backstage /LM <url>,how do I find my account number/password if I wish to access my account from a new device?,1,1
a2b4e319b0255898c92871bd74793ece,hey I've connected my FB to an old spotify can I change it to my new one? HELP!,Hey there! Could you DM us the email addresses linked to both your old and new Spotify accounts? We'll do our best to help you out /BH <url>,hey I've connected my FB to an old spotify can I change it to my new one? HELP!,1,1
4175f2ebb265d58c6d8877841d016d08,"<url> Are you feeling something good?🤔 Well👏🏽 So👏🏽 Am👏🏽 I👏🏽 But I hate my voice, so oh well. 😂 Check it. #NewMusic ✌🏽❄️","This sounds like a great idea! Suggest it in our Community at <url> and get support from other users You're welcome! If you ever need us again, just give us a shout. <url> 🙂","Are you feeling something good?🤔 Well👏🏽 So👏🏽 Am👏🏽 I👏🏽 But I hate my voice, so oh well. 😂 Check it. #NewMusic ✌🏽❄️",3,2
2ca2591306bd8ed3cf621c4c9778e0c3,Your unsubscribe button for marketing emails does not seem to remove me from the list. Please remove me.,Hey Ryan! Can you DM us your account's email address or username? We'll take a look backstage /MT <url>,Your unsubscribe button for marketing emails does not seem to remove me from the list. Please remove me.,1,1
d5afff307f7e36328534bb4e41c277b0,Where are my followed playlists/artists on <user> ? Their platform is such a pain in the ass,Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS <url>,Where are my followed playlists/artists on ? Their platform is such a pain in the ass,1,1
63b0368b4d0be515aff462091da8f49f,"And while I’m here: <user> <user>, why nothing by The Ministry of Sound, or the soundtrack from “The Rock”?",Hey Jules! Could you let us know what country your Spotify account is set to? We'll check it's availabilty Thanks! We'd love to have them on Spotify! Hopefully we will in the future. Check this out: <url>,"And while I’m here: , why nothing by The Ministry of Sound, or the soundtrack from “The Rock”?",2,2
75f87f2abe440d52b85bb7235b59adac,still waiting for you to bring back the lyric feature..,Hey there! Lyrics is currently unavailable as we're making some big improvements to the feature. We'll share more updates soon,still waiting for you to bring back the lyric feature..,1,1
a56cab3fd4f535815b45803946312a89,I just got promotion 3 months for 13 Baht. But when I confirmed the payment .It is 139 Baht for 1 moths not 13 Bath. Please help me.,"Hey, help's here. We've just sent a DM your way. Let's carry on chatting there",I just got promotion 3 months for 13 Baht. But when I confirmed the payment .It is 139 Baht for 1 moths not 13 Bath. Please help me.,1,1
58d4cbe946f136f1a8ac82e88d267e2a,"UI idea: don't play next song that came up in a title search after my selection, v low chance I like it, play ""similar"" instead <url>","Hey Ashley, nice idea! It's definitely something for the team to consider, and we'll make sure it reaches them 🙂","UI idea: don't play next song that came up in a title search after my selection, v low chance I like it, play ""similar"" instead",1,1
eba24e26fd0bbc79f5ee57d8227c738d,"Woah, something weird is happening with my account. My username is showing up as random letters and numbers instead of what I set it as. What's up with that?",Hey! Can you DM us your account's email address? We'll take a look behind the scenes /JL <url>,"Woah, something weird is happening with my account. My username is showing up as random letters and numbers instead of what I set it as. What's up with that?",2,1
39f627df72f38dcfa4a0a6ba3bdf6ba9,any news on why run this town has been removed,Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon!,any news on why run this town has been removed,1,1
c3b6644cd2589c9570893c40042767d4,any word on when we’ll be able to block users from following us?,"Hi there! We currently don't have any updates on this yet. Don't worry, we'll let our devs know this is something you'd like to see in the future. Let us know if you have other questions",any word on when we’ll be able to block users from following us?,1,1
b2ec3efff5d85828a2b210e6965433d1,When you will update to Iphone X resolution?,Hi. We're afraid we don't have any info to share right now. Hopefully it'll be updated soon! Let us know if you have any other questions,When you will update to Iphone X resolution?,1,1
28b402cfae32dce013ffcbc13bd10c75,you guys charged my account even though I don't have premium!,"Hey Ethan, help's here! Can you DM us your account's email address? We'll take a look backstage /SJ <url>",you guys charged my account even though I don't have premium!,2,1
7b141b7fafff852f7a23d94f0ff3b98d,"Spotify just changed the tick thing to like/dislike. I think it makes it easier ti understand. Maybe also change the title ""Songs"" to ""Likes""? <user> <url>","We hear you 🎧 Rest assured, your feedback will be passed on to the right folks","Spotify just changed the tick thing to like/dislike. I think it makes it easier ti understand. Maybe also change the title ""Songs"" to ""Likes""?",1,1
9f6f2381bc56ef668e94f6d1fb4f6309,Can't access my account. Annoyed that I have to tweet to get tech support for a service I pay for 😡,Hey Alex! Can you DM us your account's email address or username? We'll take a look backstage /RH <url>,Can't access my account. Annoyed that I have to tweet to get tech support for a service I pay for 😡,1,1
325e30c36d70be551c6f25cca1b58e48,where is the This Is <user> playlist?,"Hey! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion 🙂",where is the This Is playlist?,1,1
